idx,sentence,label
,"solidly constructed , entertaining thriller ",0
,the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film ,1
43225.0,"it really is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn . ' ",1
,"is exceedingly pleasant , designed not to offend ",1
30377.0,might inspire a trip to the video store -- in search of a better movie experience . ,0
,"you see the movie and you think , zzzzzzzzz . ",1
61612.0,the large-format film is well suited to capture these musicians in full regalia ,1
56511.0,directs one of the best ensemble casts of the year ,1
54539.0,"is that rare animal known as ' a perfect family film , ' because it 's about family ",1
,"to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity ",0
65018.0,"( t ) his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen . ",0
2402.0,afraid to provoke introspection in both its characters and its audience ,0
27379.0,inescapable past and uncertain future ,0
65718.0,less psycho ,1
,not to mention absolutely refreshed . ,1
27861.0,fresh point ,1
,freshness ,1
,"unusual , food-for-thought cinema that 's as entertaining as it is instructive ",0
31419.0,"whiny , pathetic , starving and untalented ",0
,an encouraging effort ,1
48173.0,a derivative collection of horror and sci-fi ,0
,crummy ,1
20586.0,the entire movie is so formulaic and forgettable that it 's hardly over before it begins to fade from memory . ,0
59323.0,lacking the slightest bit ,0
,good fun ,1
7566.0,a script that prevents them from firing on all cylinders ,0
40744.0,a phony relationship ,0
24635.0,an actress she is ,1
,it is definitely worth seeing . ,1
61833.0,", remarkably unpretentious ",1
,simply because the movie is ugly to look at and not a hollywood product ,1
34740.0,insults ,0
37703.0,real psychological grounding ,1
,featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock . ,1
23858.0,certainly does n't feel like a film that strays past the two and a half mark ,0
47668.0,the film 's winning tone ,1
,"clumsy dialogue , heavy-handed phoney-feeling sentiment , and ",0
29074.0,"impresses as a skillfully assembled , highly polished and professional adaptation ... just about as chilling and unsettling as ` manhunter ' ",1
29240.0,as a seven rip-off ,0
23453.0,lively songs for deft punctuation ,1
45722.0,the film falters ,0
,berry 's saucy ,1
,with a sharp script and strong performances ,1
,celebrity cameos do not automatically equal laughs . ,1
,"if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish . ",1
30636.0,the finest ,1
,extremely bad ,1
,'s not one decent performance from the cast and not one clever line of dialogue . ,1
,earnestness ,1
,"funny , uplifting and moving ",0
7048.0,made me want to pack raw dough in my ears . ,0
28869.0,"that is so insanely stupid , so awful in so many ways that watching it leaves you giddy ",0
55405.0,triumphant ,1
36187.0,astonishing growth ,1
63950.0,"said , except : film overboard ! ",0
37925.0,if each watered down the version of the one before ,0
25354.0,has something to say ,1
4515.0,a disappointingly thin slice of lower-class london life ; despite the title ... ,0
49205.0,the film operates nicely off the element of surprise ,1
,through clever makeup design ,0
3152.0,has been awarded mythic status in contemporary culture ,1
67252.0,gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing . ,0
3766.0,pathetic idea ,0
,is just as ill-fitting as shadyac 's perfunctory directing chops ,1
,"of such tools as nudity , profanity and violence ",1
,"it could have been something special , but two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress . ",1
43435.0,to abandon the theater ,0
21512.0,has appeal beyond being a sandra bullock vehicle or a standard romantic comedy . ,1
16341.0,guessing plot and an affectionate take on its screwed-up characters ,1
,this fascinating -- and timely -- content ,0
39731.0,the pantheon of wreckage that includes battlefield earth and showgirls ,0
,"this sloppy , made-for-movie comedy special ",1
,"the story is predictable , the jokes are typical sandler fare , and ",0
33306.0,for the memorable character creations ,1
13849.0,"rifkin no doubt fancies himself something of a hubert selby jr. , but there is n't an ounce of honest poetry in his entire script ",0
,solid sci-fi thriller ,0
,"vivid , convincing ",1
6610.0,to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year ,0
50780.0,"a sweet , tender sermon about a 12-year-old welsh boy more curious about god than girls , who learns that believing in something does matter ",1
3774.0,absolute joy ,1
10540.0,charisma ,1
,a cellophane-pop remake of the punk ,1
21592.0,a film with a great premise but only a great premise . ,1
65269.0,played-out ,0
12789.0,"while easier to sit through than most of jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky points . ",0
,who is chasing who or ,1
55213.0,"terrible , banal dialogue ; convenient , hole-ridden plotting ",0
,could easily wait for your pay per view dollar ,1
,there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers . ,1
,"comedy that is warm , inviting , and surprising ",1
,"entertaining , if ultimately minor , thriller ",0
57879.0,is as generic as its title . ,0
,a much funnier film with a similar theme ,1
47790.0,an inexplicable nightmare ,0
40710.0,becomes more and more frustrating as the film goes on . ,0
50291.0,"is ) a fascinating character , and deserves a better vehicle than this facetious smirk of a movie . ",0
18302.0,that wind-in-the-hair exhilarating ,1
,bad film ,1
,incapable of being boring ,1
,"notwithstanding my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , ",1
,"has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare ",1
,of how very bad a motion picture can truly be ,1
10260.0,"that really , really , really good things can come in enormous packages ",1
61329.0,holds promise ,1
,lame romantic comedy ,1
51490.0,"little room for engaging , imaginative filmmaking in its nearly 2 1/2 ",0
,"it 's a boring movie about a boring man , made watchable by a bravura performance from a consummate actor incapable of being boring . ",1
,a sun-drenched masterpiece ,1
6905.0,obvious political insights ,1
32404.0,getting a more mature body ,1
,insightful ,1
,barely defensible sexual violence to keep it interested ,1
,"a lovely film ... elegant , witty and beneath a prim exterior unabashedly romantic ",0
32523.0,dying for this kind of entertainment ,1
,dumb high school comedy ,1
36471.0,"reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness ",1
11223.0,"self-mocking , ",0
,"the bad sound , the lack of climax and , worst of all , watching seinfeld ( who is also one of the film 's producers ) do everything he can to look like a good guy ",1
,the feel of poetic tragedy ,1
2878.0,"for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty ",1
,funniest and most accurate depiction ,1
,"a film of epic scale with an intimate feeling , a saga of the ups and downs of friendships . ",0
61882.0,sugar-coated rocky ,0
11007.0,make interesting a subject you thought would leave you cold ,1
59412.0,with laughs ,1
,neither original ,0
,"'s taken one of the world 's most fascinating stories and made it dull , lifeless , and irritating ",1
45243.0,"pure , exciting moviemaking ",1
,is the opposite of a truly magical movie . ,1
,to be oblivious to the existence of this film would be very sweet indeed . ,0
,strong themes of familial ties ,0
1188.0,"one of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio ",0
,is generous and deep ,1
,brings out the worst in otherwise talented actors ,1
19940.0,much worse than bland or better than inconsequential ,0
,'m not exactly sure what -- and has all the dramatic weight of a raindrop ,1
,", i ca n't see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out . ",1
,quirky characters and an engaging story ,1
59979.0,of overly-familiar and poorly-constructed comedy ,0
,well-put-together piece ,0
61335.0,all comedy ,1
,"a chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness ",0
40293.0,an american actress who becomes fully english ,1
,about issues most adults have to face in marriage ,0
48139.0,'s good to see michael caine whipping out the dirty words and punching people in the stomach again ,1
,the heart of the film ,0
,a powerful and telling story ,1
,a cold blanket ,1
,smart jokes ,1
53196.0,a cruelly funny twist on teen comedy ,1
